pi,delta,gamma1,abs_gamma1,gamma2,regime,neg_density,p_true_-2.0,p_edge_-2.0,p_sad_-2.0,err_edge_-2.0,err_sad_-2.0,sq_err_edge_-2.0,sq_err_sad_-2.0,p_true_-2.33,p_edge_-2.33,p_sad_-2.33,err_edge_-2.33,err_sad_-2.33,sq_err_edge_-2.33,sq_err_sad_-2.33,p_true_-3.0,p_edge_-3.0,p_sad_-3.0,err_edge_-3.0,err_sad_-3.0,sq_err_edge_-3.0,sq_err_sad_-3.0,p_true_-3.5,p_edge_-3.5,p_sad_-3.5,err_edge_-3.5,err_sad_-3.5,sq_err_edge_-3.5,sq_err_sad_-3.5,es_true,es_edge,es_sad,es_relerr_edge,es_relerr_sad,loss_diff,g1_star_theoretical,predicted_inside,empirical_inside
0.024117647058823532,10.457142857142856,-3.7916075235463835,3.7916075235463835,18.924811413819782,Extreme,True,0.04631909935413488,0.09180643903382135,0.19876950534073323,0.045487339679686475,0.15245040598659837,0.00206909807113518,0.02324112628547867,0.033781883736854985,0.035418628312935824,0.1730764131147103,0.0016367445760808383,0.13929452937785533,2.678932807330043e-06,0.0194029659145982,0.025434988726160304,0.0,0.13007867372041113,0.025434988726160304,0.10464368499425082,0.0006469386514999018,0.010950300809175995,0.024344665671793386,0.0,0.10460475349058583,0.024344665671793386,0.08026008781879244,0.0005926627466713954,0.006441681696680275,-11.397185408082189,-8.829311622091376,-10.125427592312949,22.530771361934967,11.158525287018554,-0.010303362157676093,,False,False
0.024117647058823532,10.714285714285714,-3.868352611968893,3.868352611968893,19.437263905735342,Extreme,True,0.04631909935413488,0.10103212771764916,0.20222719690313481,0.054713028363514285,0.15590809754899992,0.002993515472706719,0.024307334881348477,0.03378188373685499,0.042660067072801865,0.1766702782744875,0.008878183335946872,0.14288839453763252,7.882213934668473e-05,0.020417093293542132,0.025434988726161224,0.0,0.13372621227428552,0.025434988726161224,0.1082912235481243,0.0006469386514999485,0.011726989097549831,0.02434466567182872,0.0,0.10814452729522016,0.02434466567182872,0.08379986162339144,0.0005926627466731157,0.0070224168080995535,-11.654328265225045,-9.009248770085778,-10.361700055251093,22.696112851324347,11.091400384104345,-0.011080050446049882,,False,False
0.024117647058823532,10.971428571428572,-3.9421196109019427,3.9421196109019427,19.93303618667359,Extreme,True,0.04631909935413488,0.1106042208102299,0.20559736079539057,0.06428512145609502,0.15927826144125568,0.004132576840624889,0.025369564567748994,0.03378188373685499,0.05062973336634254,0.18018010643577143,0.01684784962948755,0.14639822269891645,0.0002838500371378238,0.021432439609401534,0.025434988726161352,0.0,0.13730631685291406,0.025434988726161352,0.11187132812675271,0.0006469386514999551,0.012515194056843572,0.0243446656718343,0.0,0.11163414347984067,0.0243446656718343,0.08728947780800637,0.0005926627466733875,0.007619452935994437,-11.911471122367914,-9.189641228723845,-10.598260947014229,22.850493156406937,11.024752206196245,-0.011868255405343617,,False,False
0.024117647058823532,11.228571428571428,-4.013012959320354,4.013012959320354,20.41241902493933,Extreme,True,0.04631909935413488,0.12044131616649761,0.20888288015745698,0.07412221681236274,0.16256378080332212,0.0054941030251789095,0.02642698282907056,0.03378188373685499,0.05924353040016083,0.18360818264756784,0.02546164666330584,0.14982629891071286,0.0006482954508070333,0.02244791984528228,0.025434988726161366,0.0,0.1408196000786266,0.025434988726161366,0.11538461135246522,0.0006469386514999558,0.013313608536959447,0.024344665671835127,0.0,0.11507287131143785,0.024344665671835127,0.09072820563960272,0.0005926627466734277,0.00823160729858204,-12.168613979510768,-9.3704764232773,-10.835090837182483,22.994710498212108,10.958710207864604,-0.01266666988545949,,False,False
0.024117647058823532,11.485714285714284,-4.081137638024512,4.081137638024512,20.875748096774906,Extreme,True,0.04631909935413488,0.1304662546575926,0.21208656442420096,0.08414715530345772,0.16576746507006607,0.007080743745664232,0.027478852475755572,0.03378188373685499,0.0684161849571273,0.18695678389080217,0.03463430122027231,0.1531749001539472,0.0011995348210165559,0.02346255003717169,0.02543498872616137,0.0,0.14426681701449046,0.02543498872616137,0.11883182828832908,0.000646938651499956,0.014121003414346928,0.02434466567183524,0.0,0.11846021951837575,0.02434466567183524,0.09411555384654051,0.0005926627466734332,0.008857737475841065,-12.425756836653619,-9.551741487040232,-11.072171994007984,23.129499372912147,10.893379457199877,-0.013474064762846972,,False,False
0.024117647058823532,11.742857142857142,-4.146598271622733,4.146598271622733,21.323394498144904,Extreme,True,0.04631909935413488,0.1406068592803334,0.21521114441276062,0.09428775992619852,0.16889204505862576,0.008890181671900447,0.028524522884084875,0.03378188373685499,0.07806296542687208,0.1902281671891057,0.044281081690017085,0.1564462834522507,0.0019608141956379663,0.02447543960602197,0.02543498872616137,0.0,0.14764883994554676,0.02543498872616137,0.12221385121938538,0.000646938651499956,0.014936225429874066,0.024344665671835256,0.0,0.12179590507751749,0.024344665671835256,0.09745123940568223,0.0005926627466734339,0.009496744061703593,-12.68289969379649,-9.733423408942544,-11.309488203639466,23.255535847978084,10.828844533311194,-0.01428928677837411,,False,False
0.024117647058823532,12.0,-4.209498399789075,4.209498399789075,21.755756548333714,Extreme,True,0.04631909935413488,0.1507964293025892,0.21825926903357679,0.10447732994845434,0.17194016967944192,0.010915512473158194,0.02956342194939528,0.03378188373685499,0.08810108697743843,0.19342456008503392,0.05431920324058344,0.1596426763481789,0.0029505758406918104,0.025485784111609403,0.02543498872616137,0.0,0.15096663661448997,0.02543498872616137,0.1255316478883286,0.000646938651499956,0.015758194621559314,0.02434466567183526,0.0,0.12507982555779912,0.02434466567183526,0.10073515988596386,0.0005926627466734341,0.010147572437250703,-12.94004255093934,-9.915509152645008,-11.547024611840376,23.373442447256686,10.765172785292293,-0.015111255970059358,,False,False
0.025588235294117648,3.0,-0.4714616728313313,0.4714616728313313,1.1456266839697757,Mild,False,0.0436965235447885,0.052364172054183804,0.05616861467300867,0.008667648509395304,0.012472091128220168,7.512813068242264e-05,0.00015555305711062822,0.028804286898299752,0.0359328051673739,0.03534786119072862,0.007128518269074145,0.006543574292428869,5.081577271252385e-05,4.281836452053598e-05,0.0141094741702325,0.015346942671710894,0.012800021110783284,0.0012374685014783938,0.0013094530594492167,1.5313282921511814e-06,1.7146673149009139e-06,0.008121607649413397,0.006811292111514197,0.0056405376674261406,0.0013103155378992003,0.002481069981987257,1.7169268088600706e-06,6.155708255518247e-06,-3.994725834103987,-3.7759655254190068,-3.7335821057657745,5.476228351326845,6.537212794649443,-1.8333902274973247e-07,0.5859065428376198,True,True
0.025588235294117648,3.257142857142857,-0.5748980152069126,0.5748980152069126,1.4924587709684884,Mild,False,0.04508607471472651,0.05615130991658332,0.06189214076551613,0.011065235201856809,0.016806066050789617,0.0001224394300724111,0.0002824438561035033,0.030710679812592963,0.040617820756960805,0.040209377373915535,0.009907140944367843,0.009498697561322572,9.815144169156976e-05,9.022525536147538e-05,0.016705803727696672,0.019470885435398214,0.015691659973187375,0.0027650817077015423,0.0010141437545092974,7.645676850265677e-06,1.028487554810214e-06,0.010565808542140316,0.009385444926301577,0.007371259366604066,0.0011803636158387396,0.00319454917553625,1.3932582655959037e-06,1.0205144434919335e-05,-4.244263155003086,-3.9596409000980928,-3.920269659152289,6.706046362122575,7.633680665367732,6.617189295455463e-06,0.6293556466698647,True,True
0.025588235294117648,3.5142857142857142,-0.6864374806595713,0.6864374806595713,1.8905256838119178,Mild,True,0.04609359254999064,0.05942354652711334,0.06779652172678145,0.0133299539771227,0.021702929176790814,0.0001776876730322093,0.000471017134852798,0.03221465885753361,0.04515510973474598,0.0453183111763584,0.012940450877212371,0.013103652318824793,0.00016745526890554643,0.0001717057040926424,0.019136893937559348,0.024151865684744294,0.018896374752574645,0.005014971747184946,0.0002405191849847027,2.514994162506323e-05,5.784947834570564e-08,0.01316662104036432,0.012603753686844209,0.009388525752782309,0.0005628673535201106,0.0037780952875820107,3.168196576587332e-07,1.4274004002049396e-05,-4.49831982792542,-4.143728878249121,-4.114431716431915,7.8827420734962095,8.534033287503041,2.5092092146717526e-05,0.6630340591073036,False,False
0.025588235294117648,3.7714285714285714,-0.8049101510098542,0.8049101510098542,2.3376409306073933,Mild,True,0.04677761635155958,0.0620010105474721,0.07381899516948963,0.015223394195912517,0.027041378817930048,0.0002317517308441429,0.0007312361683747959,0.03332565318926133,0.04930723604078971,0.05061862315973903,0.015981582851528377,0.017292969970477697,0.0002554109904402659,0.0002990468103998434,0.021268385017203448,0.029273739707512576,0.022383235987881167,0.008005354690309129,0.0011148509706777193,6.408570371765436e-05,1.242892686821053e-06,0.015757949395733235,0.016496844480624176,0.011683349360093808,0.0007388950848909413,0.004074600035639427,5.459659464759914e-07,1.6602365450432816e-05,-4.754326641346295,-4.327124034784448,-4.314840841676682,8.985554396844622,9.243912604733492,6.28428110308333e-05,0.6824501976370811,False,False
0.025588235294117648,4.0285714285714285,-0.9291096409936334,0.9291096409936334,2.83054818509288,Mild,True,0.04721245642194266,0.06374940604549886,0.0799064356386395,0.016536949623556202,0.03269397921669684,0.00027347070285203563,0.0010688962770218048,0.03409411497338557,0.0528458809877653,0.05605968388222326,0.01875176601437973,0.02196556890883769,0.00035162872865804665,0.000482486217488897,0.02301825997231459,0.034667760346955546,0.026118553826466512,0.011649500374640957,0.0031002938541519233,0.0001357108589787598,9.611821982092187e-06,0.018175508530470702,0.021053555758286296,0.014240579980983591,0.0028780472278155944,0.003934928549487111,8.283155845537029e-06,1.548366268956874e-05,-5.011083721268409,-4.509387110471589,-4.520503670995394,10.011738751589455,9.78989930243749,0.00012609903699666762,0.6792407110333443,False,False
0.025588235294117648,4.285714285714286,-1.0578369007654742,1.0578369007654742,3.3651638402647484,Mild,True,0.04747129398811501,0.06459203037762809,0.08601465410154133,0.01712073638951308,0.038543360113426316,0.00029311961451919735,0.0014855906088332626,0.034591820769971214,0.055571751399624364,0.061596764636007155,0.02097993062965315,0.02700494386603594,0.0004401574892250584,0.0007292669932077522,0.02436341195688844,0.04012012955989385,0.03006782012822082,0.01575671760300541,0.00570440817133238,0.00024827414962086056,3.2540272585163626e-05,0.020287406569596142,0.026212801174162123,0.01704067503586844,0.005925394604565981,0.0032467315337277036,3.511030121981964e-05,1.0541265652101846e-05,-5.268104540438266,-4.690442568607073,-4.730613986723571,10.965271615189613,10.202731354112032,0.00021573387703569693,0.6316225603222847,False,False
0.025588235294117648,4.542857142857143,-1.1899350919803162,1.1899350919803162,3.9368206196927784,Mild,True,0.04761555996924771,0.06451573231425452,0.09210744995215023,0.016900172345006806,0.044491889982902516,0.00028561582529093284,0.001979528274250701,0.03489365095377688,0.05733160474098842,0.06719106096461822,0.022437953787211536,0.03229741001084133,0.0005034617701570405,0.001043122693408394,0.02533163690744564,0.04538495231765751,0.03419715278482149,0.02005331541021187,0.008865515877375846,0.00040213545894144087,7.859737177200323e-05,0.022014873845937536,0.031859634707833845,0.020061298189323725,0.009844760861896309,0.001953575656613811,9.691931642792535e-05,3.816457846114083e-06,-5.5252112688417805,-4.870395471319643,-4.94451429689734,11.851416455599221,10.509950546491384,0.00032353808716943763,0.3840647265315056,False,False
0.025588235294117648,4.8,-1.3243157242771364,1.3243157242771364,4.540496143698525,Moderate,True,0.04769085023693248,0.06357065702871596,0.09815558930629392,0.015879806791783482,0.05046473906936144,0.0002521682637443728,0.002546689889338735,0.03506504339726174,0.05803057978214754,0.07280942024495819,0.0229655363848858,0.03774437684769645,0.0005274158614455135,0.001424637983620924,0.025984198357637045,0.05020120795226085,0.038474295073218236,0.024217009594623806,0.01249009671558119,0.0005864635537061014,0.00015600251596457204,0.023337958229381353,0.03782649259361947,0.023278660071697127,0.014488534364238116,5.929815768422608e-05,0.0002099176280237088,3.5162715047433406e-09,-5.782344098646233,-5.049430076584095,-5.161665252508046,12.67503298936721,10.734035117064389,0.0004304610377415294,,False,False
0.025588235294117648,5.057142857142857,-1.4599767704305295,1.4599767704305295,5.1710157196117805,Moderate,True,0.0477276420655019,0.06186444140020139,0.10413580710262284,0.014136799334699489,0.056408165037120934,0.00019984909542955992,0.0031818810828550727,0.03515617292695057,0.057638805189382344,0.07842389908401293,0.022482632262431773,0.043267726157062356,0.000505468753447738,0.001872096126802538,0.02639601736065311,0.054311798096516914,0.04286924907349255,0.027915780735863805,0.01647323171283944,0.0007792908140928247,0.00027136736306489906,0.02428682625526138,0.04389986393350161,0.026668578709489844,0.019613037678240228,0.0023817524542284647,0.00038467124696807083,5.672744753223315e-06,-6.039484345215297,-5.227755982631011,-5.3816216108602015,13.440358748961192,10.892697070674233,0.0005079234510279257,,False,False
0.025588235294117648,5.314285714285714,-1.5960137973632178,1.5960137973632178,5.823223408787641,Moderate,True,0.04774447658831203,0.05955210633323205,0.11002988417107307,0.011807629744920015,0.062285407582761035,0.00013942012019311988,0.0038794719977506657,0.035201542469891295,0.056192092788413896,0.08401123851960123,0.0209905503185226,0.04880969604970993,0.00044060320267442924,0.002382386428465069,0.026639366997344215,0.057482519150614274,0.047354625821962364,0.03084315215327006,0.02071525882461815,0.0009513000347497675,0.00042912194817092006,0.024924009418716156,0.04983187020632852,0.030207275083818413,0.02490786078761236,0.005283265665102257,0.0006204015290150774,2.791289608804839e-05,-6.29662656477085,-5.405580354944343,-5.604013431125756,14.151168100262506,10.999749254945701,0.0005221780865788475,,False,False
0.025588235294117648,5.571428571428571,-1.731625294617589,1.731625294617589,6.492119298004605,Moderate,True,0.047751689097427996,0.05682319499401603,0.11582382235498648,0.009071505896588034,0.06807213325755848,8.229221923183146e-05,0.004633815326234799,0.035222692295696106,0.05378725735339576,0.08955231560827545,0.018564565057699656,0.054329623312579345,0.00034464307578156305,0.002951707969286765,0.026774013114674117,0.05951894554022237,0.051905786937954716,0.032744932425548254,0.0251317738232806,0.0010722305995537215,0.000631606055504532,0.02532465704171918,0.05535556377225421,0.03387193810147049,0.030030906730535028,0.008547281059751308,0.000901855359058094,7.305601351438345e-05,-6.553769275842447,-5.583094295238075,-5.828531361865649,14.810942218889716,11.065966521739849,0.0004406245440491895,,False,False
0.025588235294117648,5.828571428571428,-1.866113395585062,1.866113395585062,7.172963773123599,Moderate,True,0.047754582489119665,0.05388774204596612,0.12150712413113894,0.006133159556846457,0.07375254164201928,3.7615646149737026e-05,0.005439437398657787,0.03523192407766839,0.05057314085204397,0.09503160824026215,0.015341216774375582,0.05979968416259376,0.00023535293211838276,0.0035760022259459664,0.02684377130063672,0.06027963038955874,0.05650083992136636,0.03343585908892202,0.029657068620729643,0.0011179566730142494,0.0008795417191746668,0.02556054195864226,0.060202303141094204,0.03764109982084485,0.03464176118245195,0.01208055786220259,0.0012000516178220348,0.0001459398782620248,-6.810912101597645,-5.7604669227695995,-6.054915097559817,15.422973651086192,11.09979093491006,0.00023841495383958257,,False,False
0.025588235294117648,6.085714285714285,-1.9988811118122825,1.9988811118122825,7.86135151409316,Moderate,True,0.04775566932128159,0.05096248656838146,0.12707217373125468,0.003206817247099869,0.0793165044099731,1.0283676856297183e-05,0.006291107871817281,0.03523569719071079,0.0467387148498118,0.10043669463226572,0.011503017659101007,0.06520099744155493,0.00013231941526558962,0.004251170067373652,0.026877611590127345,0.05968462172980454,0.06112053608618068,0.0328070101396772,0.03424292449605333,0.0010762999143048824,0.0011725778780424093,0.025690581837003828,0.06411938708754096,0.041494861165532436,0.03842880525053713,0.015804279328528608,0.00147677307298371,0.00024977524509415665,-7.068054952414738,-5.937843675936824,-6.282944281955306,15.990414393874905,11.107874454077445,-9.627796373752693e-05,,False,False
0.025588235294117648,6.3428571428571425,-2.1294270729432645,2.1294270729432645,8.553259044029849,Moderate,True,0.04775605157452702,0.0482584369307464,0.13251371182897076,0.0005023853562193814,0.08475766025444374,2.5239104614367477e-07,0.007183860971807713,0.035237141129389894,0.04249970030950696,0.10575779848112994,0.007262559180117069,0.07052065735174004,5.274476584470271e-05,0.004973163113321527,0.026892982861253127,0.05771893315250695,0.06574810809410121,0.030825950291253824,0.038855125232848085,0.0009502392113588517,0.001509720756860308,0.025757707890311343,0.06688622766019284,0.04541500411009724,0.041128519769881494,0.019657296219785896,0.001691555138461533,0.00038640929467240886,-7.325197808362993,-6.115346879214302,-6.512431302003869,16.516290219049573,11.095488853983008,-0.0005594815455014562,,False,False
0.025588235294117648,6.6,-2.2573386123349204,2.2573386123349204,9.245070147207766,Moderate,True,0.04775617745904663,0.045970535346218554,0.13782839367480693,0.0017856421128280772,0.0900722162157603,3.1885177551051195e-06,0.008113004134018671,0.035237658535324325,0.03808502455921854,0.11098738392162534,0.002847366023894217,0.07574972538630101,8.107493274027162e-06,0.005738020896100015,0.026899520509249056,0.054431192281564955,0.07036907402163763,0.0275316717723159,0.04346955351238857,0.0007579929505785361,0.0018896020825664136,0.025790152546851384,0.06832766042025626,0.04938502064751194,0.04253750787340488,0.023594868100660558,0.001809439576079982,0.0005567178006875692,-7.5823406652941,-6.293077473854834,-6.743215546418282,17.003498633878106,11.066834845823564,-0.0011316091319878774,,False,False
0.025588235294117648,6.857142857142857,-2.3822838812082856,2.3822838812082856,9.933583497063065,Moderate,True,0.04775621627630561,0.04426981524804882,0.1430144200158732,0.003486401028256786,0.09525820373956759,1.2154992129829974e-05,0.009074125379688968,0.03523783213415528,0.03372419271104374,0.11611980016611943,0.001513639423111543,0.08088196803196415,2.2911043031974447e-06,0.006541892752723671,0.02690212407456617,0.04992814575346155,0.07497102693731492,0.02302602167889538,0.048068902862748744,0.0005301976743569601,0.0023106194224283743,0.02580483612938638,0.06832344602504638,0.0533900830145171,0.042518609895659996,0.02758524688513072,0.0018078321874593162,0.0007609458457136141,-7.839483522400946,-6.471117260925328,-6.9751588041836055,17.45480116854098,11.025276292087028,-0.0017804217480714142,,False,False
0.025588235294117648,7.114285714285714,-2.5040035255288786,2.5040035255288786,10.61600656093911,Severe,True,0.04775622748377839,0.043298138425863886,0.14807123051185775,0.004458089057914505,0.10031500302807936,1.987455804829704e-05,0.010063099832523572,0.035237886671486626,0.029636348193790102,0.12115097320649612,0.005601538477696524,0.0859130865350095,3.1377233317114694e-05,0.0073810584379720295,0.026903094919158068,0.04436599060278802,0.07954342288657823,0.017462895683629954,0.05264032796742016,0.00030495272565734166,0.002771004128517557,0.025811058514231627,0.06681352072520079,0.05741697431003379,0.04100246221096916,0.031605915795802166,0.0016812019073619542,0.000998933913291337,-8.096626379539165,-6.649531292001469,-7.208141553668561,17.872815413523632,10.973518898141053,-0.002466051402860215,,False,False
0.025588235294117648,7.371428571428571,-2.6223023272453716,2.6223023272453716,11.289939398870237,Severe,True,0.047756230513618145,0.043165363509151386,0.1529992502072818,0.004590867004466759,0.10524301969366366,2.107605985270159e-05,0.011076093194240877,0.035237902713969226,0.02602148744710284,0.12607814063925374,0.009216415266866385,0.0908402379252845,8.494231037132779e-05,0.008251948826322297,0.02690343389152282,0.037939627891718765,0.08407737567252696,0.011036194000195947,0.05717394178100414,0.000121797578009961,0.003268859618777651,0.02581352749014296,0.06379902601578834,0.061453994065036974,0.03798549852564538,0.03564046657489402,0.0014428980982418075,0.0012702428576761376,-8.35376923668122,-6.828370200270066,-7.442059953374461,18.26000926280271,10.913747524931185,-0.00314706204076769,,False,False
0.025588235294117648,7.628571428571428,-2.7370410985375626,2.7370410985375626,11.95335144369151,Severe,True,0.04775623128055493,0.04394863881470352,0.1577996806698174,0.0038075924658514115,0.11004344938926247,1.4497760386008433e-05,0.01210956075348717,0.03523790713250871,0.023054015335432398,0.13089962511509984,0.012183891797076313,0.09566171798259113,0.00014844721932286348,0.009151164287380798,0.02690354470975094,0.030870918384900747,0.08856546355984166,0.003967373675149807,0.061661918850090716,1.574005387827169e-05,0.003802192236275173,0.025814444789480258,0.05933953359334586,0.06549084956808152,0.0335250888038656,0.03967640477860126,0.0011239315793070746,0.0015742170961554128,-8.610912093823906,-7.007672362991466,-7.676823386251691,18.618698151411262,10.847732474730305,-0.003786452182396901,,False,False
0.025588235294117648,7.885714285714285,-2.848129024990679,2.848129024990679,12.604553805294373,Severe,True,0.04775623146232659,0.04569342504026839,0.16247432849580587,0.0020628064220582013,0.11471809703347928,4.255170334884558e-06,0.013160241786982767,0.035237908272008345,0.020878602797106675,0.1356146418261575,0.01435930547490167,0.10037673355414917,0.00020618965372154105,0.010075488639000655,0.0269035786323706,0.02339689885577502,0.09300155072813526,0.0035066797765955816,0.06609797209576466,1.2296803055584439e-05,0.004368941915172484,0.02581476389814106,0.053547151050513414,0.06951854076660793,0.027732387152372355,0.043703776868466875,0.0007690852971690672,0.0019100201125687403,-8.868054950966812,-7.187465846433179,-7.912352445151166,18.951045227233415,10.776912311661457,-0.0043566451121169,,False,False
0.025588235294117648,8.142857142857142,-2.9555165800092795,2.9555165800092795,13.242169125554614,Severe,True,0.047756231502664954,0.0484158243129934,0.1670254649283537,0.0006595928103284437,0.11926923342568876,4.350626754369744e-07,0.014225150041951434,0.0352379085471629,0.019608145273173477,0.14022313563289265,0.01562976327398942,0.10498522708572976,0.00024428950000094843,0.011021897906242245,0.026903588355313347,0.01575873176140549,0.09738062471838492,0.011144856593907859,0.07047703636307157,0.00012420782849877147,0.004967012654521712,0.025814867841890098,0.04657834033476981,0.07352924424961042,0.020763472492879714,0.047714376407720326,0.00043112178996257254,0.002276661715977618,-9.12519780810957,-7.3677701186323885,-8.14857727064754,19.25906403821027,10.702458817869214,-0.00484280482602294,,False,False
0.025588235294117648,8.399999999999999,-3.0591890762164176,3.0591890762164176,13.865100546842495,Severe,True,0.047756231511046694,0.05210580657096143,0.1714557112859734,0.004349575059914734,0.12369947977492671,1.8918803201832265e-05,0.015301561296587501,0.035237908609373585,0.01932351800777039,0.14472564377138442,0.015914390601603195,0.10948773516201082,0.0002532678282203961,0.011987564150906621,0.026903590964679844,0.00819194768343056,0.10169865006026657,0.018711643281249284,0.07479505909558673,0.0003501255942847215,0.005594300865112312,0.025814899544088128,0.03862431686494276,0.07751620005832426,0.012809417320854635,0.05170130051423613,0.00016408117209981072,0.0026730244748633535,-9.382340665252512,-7.548597535024973,-8.385436172826802,19.544623198545803,10.625328241573497,-0.00524417527082759,,False,False
0.025588235294117648,8.657142857142857,-3.159160877536342,3.159160877536342,14.47250095746451,Severe,True,0.0477562315126774,0.05673096731396592,0.17576794574274232,0.008974735801288526,0.1280117142300649,8.054588270293e-05,0.016386998980119805,0.03523790862254334,0.02007477439446303,0.1491231804878734,0.015163134228080313,0.11388527186533007,0.00022992063961878076,0.01296985514784014,0.02690359162037239,0.0009183286837545213,0.1059524375913076,0.02598526293661787,0.0790488459709352,0.0006752338898851663,0.006248720049336638,0.02581490859746237,0.029900845269492726,0.0814736037592058,0.004085936672030357,0.05565869516174343,1.669487848784251e-05,0.0030978903471078818,-9.639483522395388,-7.729954612860157,-8.622874482353696,19.80945249918035,10.546301963998449,-0.005573486159451472,,False,False
0.025588235294117648,8.914285714285715,-3.2554702655592673,3.2554702655592673,15.06374334435461,Severe,True,0.04775623151297445,0.062240509551178394,0.17996522773181828,0.014484278038203943,0.13220899621884383,0.00020979431028799708,0.017479218681194262,0.03523790862515378,0.021883425031413127,0.15341714037105686,0.013354483593740654,0.11817923174590308,0.0001783422320554883,0.013966330816051867,0.026903591774646116,0.0,0.11013952856958016,0.026903591774646116,0.08323593679493405,0.0007238032503768062,0.006928221174130255,0.02581491101827131,0.020638135344510374,0.08539650525156997,0.0051767756737609374,0.05958159423329866,2.679900637644301e-05,0.003549966371381448,-9.896626379538176,-7.9118431161958895,-8.86084358824757,20.055149979653027,10.466018939869691,-0.006204417923753449,,False,False
0.025588235294117648,9.17142857142857,-3.3481749332254145,3.3481749332254145,15.638392813711569,Severe,True,0.04775623151302511,0.06856920723158669,0.1840507368687495,0.020812975718561576,0.1362945053557244,0.00043317995826143375,0.01857619219016159,0.035237908625638255,0.024745456239529402,0.1576092175634885,0.010492452386108853,0.12237130893785025,0.00011009155707476135,0.014974737251162789,0.02690359180863281,0.0,0.11425809245801068,0.02690359180863281,0.08735450064937786,0.0007238032522055345,0.007630808783702156,0.025814911624362957,0.011071395745900497,0.0892807150903162,0.01474351587846246,0.06346580346595324,0.00021737126045847467,0.004027908209579002,-10.153769236682392,-8.09426097004437,-9.099300128220793,20.283189608029126,10.385001706086948,-0.006907005531496622,,False,False
0.025588235294117648,9.428571428571427,-3.4373480657110984,3.4373480657110984,16.196180627802757,Severe,True,0.04775623151303321,0.07564117040285523,0.1880277238192871,0.02788493888982202,0.14027149230625388,0.0007775698168891085,0.01967609155382344,0.035237908625722444,0.028634786635206338,0.16170133841531545,0.006603121990516107,0.12646342978959302,4.360122002163739e-05,0.015992999074147324,0.026903591815643328,0.0,0.11830683716052803,0.026903591815643328,0.0914032453448847,0.0007238032525827507,0.008354553259577187,0.025814911766446104,0.0014324459372276038,0.09312271861698809,0.0243824658292185,0.067307806850542,0.0005945046399130077,0.004530340863029868,-10.410912093823955,-8.277203031581875,-9.338205304307204,20.494929195568325,10.303677332489539,-0.007630750006994436,,False,False
0.025588235294117648,9.685714285714285,-3.5230749608433247,3.5230749608433247,16.736980443123777,Extreme,True,0.04775623151303442,0.08337328924853069,0.19189947097986013,0.03561705773549627,0.14414323946682572,0.0012685748017336746,0.020777273483990666,0.03523790862573614,0.03350690989748814,0.16569560548869458,0.001730998728248001,0.13045769686295844,2.996356597196197e-06,0.017019210670787557,0.02690359181699731,0.0,0.12228493047537371,0.02690359181699731,0.0953813386583764,0.0007238032526556046,0.00909759976426389,0.025814911797632994,0.0,0.09691959785836265,0.025814911797632994,0.07110468606072966,0.0006664096711195711,0.005055876379794923,-10.668054950966814,-8.460661732901036,-9.57752430232831,20.691618371029563,10.222394369459753,-0.008373796511608285,,False,False
0.025588235294117648,9.942857142857143,-3.605450137925343,3.605450137925343,17.26078681351363,Extreme,True,0.04775623151303458,0.09167828256263882,0.19566926120905903,0.04392205104960424,0.14791302969602443,0.001929146568404041,0.021878264353857008,0.03523790862573823,0.03930252422715383,0.16959425112713686,0.0040646156014155985,0.13435634250139863,1.6521099987271087e-05,0.018051626770353137,0.02690359181724216,0.0,0.12619193156863803,0.02690359181724216,0.09928833975139587,0.0007238032526687793,0.009858174410588616,0.025814911804042513,0.0,0.10066896093074688,0.025814911804042513,0.07485404912670438,0.0006664096714504935,0.005603128670663072,-10.925197808109676,-8.64462761696465,-9.817225796362921,20.87440640619046,10.141436623914645,-0.009134371157919837,,False,False
0.025588235294117648,10.2,-3.6845748833362877,3.6845748833362877,17.767695934050277,Extreme,True,0.047756231513034604,0.10046731527164833,0.1993403531562432,0.052711083758613726,0.1515841216432086,0.0027784583510075916,0.022977745934343066,0.03523790862573853,0.04595099933383002,0.1733995990714622,0.01071309070809149,0.13816169044572368,0.00011477031251979622,0.019088652706819975,0.026903591817283617,0.0,0.1300277313403523,0.026903591817283617,0.10312413952306869,0.00072380325267101,0.010634588152373338,0.025814911805275904,0.0,0.10436887854945337,0.025814911805275904,0.07855396674417747,0.0006664096715141732,0.006170725691245341,-11.182340665252532,-8.829089782056405,-10.05728152572648,21.044349780082317,10.06103438631597,-0.009910784899702329,,False,False
0.025588235294117648,10.457142857142856,-3.760555182747107,3.760555182747107,18.257888540727457,Extreme,True,0.04775623151303461,0.10965217951848827,0.2029159619885024,0.06189594800545366,0.15515973047546777,0.003831108379493823,0.024074541961219803,0.035237908625738563,0.05337357707762011,0.177114032835481,0.018135668451881547,0.14187612420974244,0.0003289024701965716,0.020128834620778264,0.02690359181729019,0.0,0.1337925006417663,0.02690359181729019,0.1068889088244761,0.0007238032526713637,0.011425238829687165,0.025814911805498133,0.0,0.10801782716328791,0.025814911805498133,0.08220291535778977,0.0006664096715256469,0.006757319293319949,-11.439483522395385,-9.014036249020196,-10.297665931123534,21.202419397928463,9.981373626147402,-0.010701435577015802,,False,False
